"","type","DBA","BORO","address","zip_code","latitude","longitude","categories","PHONE","INSPECTION.DATE","INSPECTION.RESULT","review_count","rating","price"
"1614","restaurant","LE VIET THAI","Manhattan","1750 2ND AVE",10128,40.78116,-73.94913,"Vietnamese","9173883897",2019-09-20,"A13/NC",106,4,"$$"
"1615","restaurant","LEA","Brooklyn","1022 CORTELYOU RD",11218,40.63932,-73.96799,"Italian","7189287100",2018-09-26,"A12/NC",299,3.5,"$$"
"1616","restaurant","LECHE Y MIEL RESTAURANT","Bronx","5761 BROADWAY",10463,40.88373,-73.90183,"Latin American","7187085787",2019-05-29,"A3/NC",269,4,"$$"
"1617","restaurant","LECHONERA 2DA RESTAURANTE","Brooklyn","429 NEW LOTS AVE",11207,40.662395576261,-73.8918071337649,"Spanish","3475338716",2019-07-11,"A9/C",2,3,"$"
"1618","restaurant","LECHONERA EL SAZON","Bronx","682 CASTLE HILL AVE",10473,40.82097,-73.84817,"Chinese","3478109018",2019-06-18,"A10/NC",12,3.5,"$$"
"1619","restaurant","LECHONERA EL SAZON","Bronx","682 CASTLE HILL AVE",10473,40.8207629621029,-73.8483716547489,"Spanish","3478109018",2019-06-18,"A10/NC",5,3,"$$"
"1620","restaurant","LEE GARDEN CHINESE RESTAURANT","Brooklyn","121 WYCKOFF AVE",11237,40.70433,-73.91904,"Chinese","7184977661",2019-08-13,"A7/C",15,3.5,"$"
"1621","restaurant","LEE GOOD TASTE KITCHEN","Brooklyn","2686 PITKIN AVE",11208,40.6751870148044,-73.8729380071163,"Chinese","7183480538",2018-11-19,"A7/NC",11,4.5,"$"
"1622","restaurant","LEE'S RESTAURANT","Brooklyn","1546 MYRTLE AVE",11237,40.69939,-73.91177,"Chinese","7183660114",2019-09-26,"Z60/NC",46,3.5,"$$"
"1623","restaurant","LEGEND OF TASTE","Queens","2002 UTOPIA PKWY",11357,40.7794990539551,-73.7941589355469,"Szechuan","9178422955",2018-12-06,"A10/NC",97,4,"$$"
"1624","restaurant","LEMONGRASS GRILL","Brooklyn","156 COURT ST",11201,40.688684,-73.993137,"Thai","7185229728",2019-06-13,"A13/C",396,3.5,"$$"
"1625","restaurant","LEMONY GRILL","Manhattan","224 W 35TH ST",10001,40.751906,-73.991309,"Sushi Bars","2126958300",2019-05-28,"B19/NC",41,4,"$$"
"1626","restaurant","LENA","Manhattan","1 W 8TH ST",10011,40.7324876186231,-73.9967531074097,"Italian","9176245166",2019-07-19,"-0/NA",181,4,"$$"
"1627","restaurant","LENA","Manhattan","1 W 8TH ST",10011,40.7324876186231,-73.9967531074097,"Italian","9176245166",2019-07-19,"-0/NA",181,4,"$$"
"1628","restaurant","LENA","Manhattan","1 W 8TH ST",10011,40.7324876186231,-73.9967531074097,"Italian","9176245166",2019-07-19,"-0/NA",181,4,"$$"
"1629","restaurant","LENA","Manhattan","1 W 8TH ST",10011,40.7324876186231,-73.9967531074097,"Italian","9176245166",2019-07-19,"-0/NA",181,4,"$$"
"1630","restaurant","LENA NYC","Manhattan","137 ELDRIDGE ST",10002,40.719135,-73.991758,"French","2123437425",2018-12-05,"A2/NC",91,4.5,"$$"
"1631","restaurant","LENA'S ITALIAN KITCHEN","Manhattan","551 2ND AVE",10016,40.742664,-73.977783,"Italian","6468465362",2019-07-12,"B21/C",116,4,"$$"
"1632","restaurant","LENG AUTHENTIC THAI ASIAN","Queens","3309 BROADWAY",11106,40.76124,-73.92323,"Thai","7189567117",2019-07-24,"A13/C",424,3.5,"$$"
"1633","restaurant","LEO'S BAGELS","Manhattan","3 HANOVER SQUARE",10004,40.70499,-74.00961,"Italian","2127854700",2018-10-19,"A12/C",71,4,"$$"
"1634","restaurant","LEONIDAS","Manhattan","3 HANOVER SQUARE",10004,40.70499,-74.00961,"Italian","2124229600",2019-05-30,"A9/C",71,4,"$$"
"1635","restaurant","LEOS RESTAURANT","Brooklyn","207 KNICKERBOCKER AVE",11237,40.703573,-73.926227,"Mexican","7184561054",2019-03-14,"A9/C",50,3.5,"$"
"1636","restaurant","LET'S MAKAN","Manhattan","64A BAYARD ST",10013,40.7155537443928,-73.9980341973023,"Desserts","6466494921",2019-09-10,"A13/NC",50,4,"$"
"1637","restaurant","LET'S MEAT","Manhattan","307 5TH AVE",10016,40.746774,-73.985524,"Korean","2128890089",2019-05-09,"A11/C",468,3.5,"$$$"
"1638","restaurant","LEXINGTON PIZZA PARLOR","Manhattan","1590 LEXINGTON AVE",10029,40.789283,-73.9487429,"Italian","2127227850",2019-03-12,"A9/NC",168,4,"$$"
"1639","restaurant","LEYENDA","Brooklyn","221 SMITH ST",11201,40.68431,-73.99197,"Latin American","3479873260",2018-08-22,"-NA/NC",179,4,"$$"
"1640","restaurant","LI'S KITCHEN","Bronx","2515 WILLIAMSBRIDGE RD",10469,40.8634617,-73.8584642,"Chinese","7185191881",2019-08-06,"A4/NC",28,3.5,"$$"
"1641","restaurant","LI'S NOODLE FUN","Manhattan","1744 1ST AVE",10128,40.7795333862305,-73.9470367431641,"Chinese","9174155465",2019-04-22,"A2/NC",132,4,"$$"
"1642","restaurant","LI'S NOODLE FUN","Manhattan","1744 1ST AVE",10128,40.77953,-73.94704,"Mexican","9174155465",2019-04-22,"A2/NC",133,3.5,"$$"
"1643","restaurant","LIKE CAFE","Brooklyn","6205 18TH AVE",11204,40.62062,-73.98847,"Breakfast & Brunch","7189752188",2019-09-26,"-43/C",115,4,"$$"
"1644","restaurant","LILIA","Brooklyn","567 UNION AVE",11211,40.71757,-73.95236,"Italian","7189382661",2018-11-10,"A11/NC",607,4,"$$$"
"1645","restaurant","LILLO","Brooklyn","331 HENRY ST",11201,40.69023,-73.99634,"Cafes","3477630899",2019-03-01,"A8/C",64,5,"$"
"1646","restaurant","LILY THAI RESTAURANT","Brooklyn","615 GRAND ST",11211,40.7114199,-73.9476,"Thai","7182187534",2019-05-17,"A11/NC",201,3.5,"$$"
"1647","restaurant","LIMA","Brooklyn","6620 AVENUE U",11234,40.61714,-73.90955,"Peruvian","7182415462",2018-10-30,"A9/C",154,4,"$$"
"1648","restaurant","LIMA PERUVIAN RESTAURANT","Brooklyn","782 4TH AVE",11232,40.659881,-73.999055,"Peruvian","7183694964",2018-10-31,"A7/C",26,4,"$$"
"1649","restaurant","LIMON JUNGLE EMPANADAS","Manhattan","197 7TH AVE",10012,40.743201852814,-73.9966291921214,"Empanadas","6469921805",2019-08-20,"-15/C",85,3.5,"$$"
"1650","restaurant","LING LING YOUNG","Brooklyn","508 HENRY ST",11231,40.68387,-73.99969,"Chinese","7182609095",2019-02-21,"A10/C",20,3.5,"$"
"1651","restaurant","LITTLE ADA","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","8572648975",2019-09-06,"A12/C",445,3.5,"$$$"
"1652","restaurant","LITTLE ADA","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","8572648975",2019-09-06,"A12/C",315,4,"$$$"
"1653","restaurant","LITTLE ALLEY","Manhattan","550 3RD AVE",10016,40.74744,-73.97728,"Shanghainese","6469983976",2019-09-18,"Z24/C",266,4,"$$"
"1654","restaurant","LITTLE ALLEY","Manhattan","550 3RD AVE",11215,40.6687008,-73.9936051,"Latin American","6469983976",2019-09-18,"Z24/C",283,4,"$$"
"1655","restaurant","LITTLE BASIL THAI RESTAURANT","Manhattan","153 E 26TH ST",10010,40.741014,-73.982259,"Thai","2126891444",2019-05-08,"A12/C",441,4,"$$"
"1656","restaurant","LITTLE CANAL","Manhattan","26 CANAL ST",10002,40.714309,-73.990417,"Coffee & Tea","9174727479",2019-01-02,"A10/NC",84,4,"$"
"1657","restaurant","LITTLE CHOC APOTHECARY","Brooklyn","141 HAVEMEYER ST",11211,40.71192,-73.95721,"Creperies","7189630420",2019-07-09,"A11/C",304,4.5,"$$"
"1658","restaurant","LITTLE FORNO","Brooklyn","276 BAY RIDGE AVE",11220,40.6356982,-74.0264421,"Italian","7183335099",2019-04-02,"A10/NC",76,4.5,"$$"
"1659","restaurant","LITTLE FROG FRANCOIS LATAPIE","Manhattan","322 E 86TH ST",10028,40.77722,-73.95092,"French","3475375786",2019-06-06,"A12/C",166,4,"$$$"
"1660","restaurant","LITTLE MO","Brooklyn","1158 MYRTLE AVE",11221,40.69701,-73.93368,"Asian Fusion","9292108100",2019-08-06,"-28/C",278,4,"$$"
"1661","restaurant","LITTLE SAIGON PEARL","Brooklyn","9 BAY 35TH ST",11214,40.599368,-73.9902738,"Vietnamese","7189968808",2019-06-20,"A12/C",137,4,"$"
"1662","restaurant","LITTLE SKIPS OUTPOST","Brooklyn","1158 MYRTLE AVE",11221,40.69701,-73.93368,"Asian Fusion","9292714311",2018-12-27,"A9/C",278,4,"$$"
"1663","restaurant","LITTLE TONG NOODLE SHOP","Manhattan","235 E 53RD ST",10022,40.75721,-73.96799,"Noodles","9293830465",2019-08-28,"B23/NC",46,4,"$$"
"1664","restaurant","LITTLE TONG NOODLE SHOP","Manhattan","235 E 53RD ST",10022,40.75732,-73.96791,"Ramen","9293830465",2019-08-28,"B23/NC",201,4.5,"$$"
"1665","restaurant","LITTLE TONG NOODLE SHOP","Manhattan","235 E 53RD ST",10022,40.75732,-73.96791,"Japanese Curry","9293830465",2019-08-28,"B23/NC",78,4,"$"
"1666","restaurant","LIU'S SHANGHAI INC","Brooklyn","1869 BATH AVE",11214,40.6026411895768,-74.0038766549142,"Shanghainese","7182566868",2019-05-15,"B27/C",325,4.5,"$$"
"1667","restaurant","LLAMA INN","Brooklyn","50 WITHERS ST",11211,40.71672,-73.95051,"Peruvian","7183873434",2019-08-22,"A13/C",374,4,"$$$"
"1668","restaurant","LOBBY BAR","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","9178104855",2019-09-10,"N22/C",445,3.5,"$$$"
"1669","restaurant","LOBBY BAR","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","9178104855",2019-09-10,"N22/C",315,4,"$$$"
"1670","restaurant","LOCAL & VINE","Manhattan","282 HUDSON ST",10013,40.72528,-74.0074,"Wine Bars","2123373414",2018-12-17,"A9/NC",73,4.5,"$$"
"1671","restaurant","LOCAL 92","Manhattan","92 2ND AVE",10003,40.726957,-73.9885354,"Mediterranean","2124322232",2018-10-24,"A13/C",345,4,"$$"
"1672","restaurant","LOCKSMITH WINE & BURGER BAR","Manhattan","4463 BROADWAY",10040,40.8573807,-73.9325659,"Wine Bars","2123049463",2019-09-11,"-20/NC",297,4,"$$"
"1673","restaurant","LOCO BURRITO","Brooklyn","345 GRAHAM AVE",11211,40.7147469,-73.9445868,"Mexican","7183888215",2019-09-25,"A9/NC",181,2.5,"$"
"1674","restaurant","LOCO COCO","Brooklyn","55 WATER ST",11201,40.703415,-73.991409,"Italian","9178156900",2019-08-03,"A5/C",445,3.5,"$$$"
"1675","restaurant","LOCO COCO","Brooklyn","55 WATER ST",11201,40.703799,-73.992343,"Sushi Bars","9178156900",2019-08-03,"A5/C",315,4,"$$$"
"1676","restaurant","LOGAN'S RUN","Brooklyn","375 5TH AVE",11215,40.67109,-73.98453,"Asian Fusion","9179090453",2019-05-23,"A10/NC",201,3.5,"$"
"1677","restaurant","LOKAL","Manhattan","473 COLUMBUS AVE",10024,40.7842696,-73.9734941,"Mediterranean","2125955554",2019-03-14,"A11/NC",225,4.5,"$$"
"1678","restaurant","LOLITAS KITCHEN & BURGER HOUSE","Manhattan","1364 LEXINGTON AVE",10128,40.7824207446896,-73.9534502033954,"Mexican","2127225055",2019-09-23,"A7/C",77,4,"$"
"1679","restaurant","LOMA 3 RESTAURANT AND COFFEE SHOP","Brooklyn","754 NEW LOTS AVE",11207,40.6661160826682,-73.8821444896113,"Spanish","3474350074",2019-06-14,"A13/NC",9,3.5,"$"
"1680","restaurant","LOMA COFFEE SHOP & RESTAURANT","Brooklyn","454 ROCKAWAY AVE",11212,40.668774,-73.910812,"Spanish","3474425774",2019-05-08,"A12/C",10,3.5,"$"
"1681","restaurant","LOMBARDO'S OF BAY RIDGE CORP","Brooklyn","279 71ST ST",11209,40.634741,-74.0284259,"Pizza","7182387100",2019-02-09,"A11/C",72,5,"$$"
"1682","restaurant","LONG CHENG RESTAURANT","Brooklyn","2977 FULTON ST",11208,40.68004,-73.88503,"Fast Food","3478678168",2019-04-23,"A10/C",4,4.5,"$"
"1683","restaurant","LONG WON","Brooklyn","1845 ROCKAWAY PKWY",11236,40.6373,-73.89333,"Chinese","6462203517",2019-06-04,"A10/NA",9,2.5,"$"
"1684","restaurant","LOOK BY PLANT LOVE HOUSE","Brooklyn","622 WASHINGTON AVE",11238,40.67987,-73.96433,"Thai","7186220026",2019-09-12,"Z33/NC",270,4,"$$"
"1685","restaurant","LOONG XIN ASIAN CUISINE","Bronx","670 E 233RD ST",10466,40.8935462028793,-73.8584990054369,"Japanese","7187087726",2019-06-07,"A12/NA",16,3.5,"$"
"1686","restaurant","LOS ARRIEROS","Queens","7602 ROOSEVELT AVE",11372,40.7470692,-73.8894232,"Colombian","7188983359",2019-08-14,"-27/C",54,4,"$$"
"1687","restaurant","LOS MARISCOS","Manhattan","409 W 15TH ST",10011,40.74207,-74.00565,"Seafood","9175133636",2019-01-22,"A9/C",455,4.5,"$"
"1688","restaurant","LOS NISPEROS PERUVIAN RESTAURANT","Bronx","500 E 149TH ST",10455,40.81464,-73.9148699,"Peruvian","7182923377",2019-07-15,"A10/NC",41,4.5,"$$"
"1689","restaurant","LOS POTRILLOS RESTAURANT","Staten Island","150 PORT RICHMOND AVE",10302,40.6374622309794,-74.1340140932138,"Mexican","7188150440",2019-03-12,"A5/C",13,4,"$"
"1690","restaurant","LOS PRIMOS RESTAURANT","Brooklyn","704 GRAND ST",11211,40.71147,-73.94453,"Latin American","7184868449",2019-08-26,"A7/C",44,3,"$$"
"1691","restaurant","LOS TACOS MCONDO","Brooklyn","502 GRAND ST",11211,40.7108323440285,-73.9509542539666,"Mexican","3477631548",2019-05-28,"A7/C",254,4,"$$"
"1692","restaurant","LOS TACOS NO.1","Manhattan","229 W 43RD ST",10036,40.7575067,-73.9877717,"Tacos","9175133636",2019-06-18,"A10/C",989,4.5,"$"
"1693","restaurant","LOS TRES CHIFLADOS HOMEMADE MEXICANN RESTAURANT","Brooklyn","1046 FLATBUSH AVE",11226,40.645497,-73.958364,"Mexican","3473506152",2019-09-26,"Z27/NC",70,4,"$$"
"1694","restaurant","LOS VIAJEROS","Manhattan","1000 S 8TH AVE",10019,40.767127,-73.983016,"Taiwanese","9733138178",2019-08-15,"A13/C",101,3.5,"$$"
"1695","restaurant","LOS VIAJEROS","Manhattan","1000 S 8TH AVE",10019,40.7670572247869,-73.9825777082569,"Food Trucks","9733138178",2019-08-15,"A13/C",44,4.5,"$"
"1696","restaurant","LOS VIAJEROS","Manhattan","1000 S 8TH AVE",10019,40.694983,-73.991036,"Food Stands","9733138178",2019-08-15,"A13/C",287,4.5,"$"
"1697","restaurant","LOS VIAJEROS","Manhattan","1000 S 8TH AVE",10019,40.7685425,-73.9817814,"Venezuelan","9733138178",2019-08-15,"A13/C",38,3.5,"$$"
"1698","restaurant","LOT 45","Brooklyn","411 TROUTMAN ST",11237,40.7071251,-73.9224824,"Lounges","3475059155",2019-05-10,"-8/C",101,3.5,"$$"
"1699","restaurant","LOTUS LUCKY EXPRESS","Manhattan","4840 BROADWAY",10034,40.86627,-73.9246,"Chinese","2125698899",2018-12-11,"A12/NC",50,4,"$"
"1700","restaurant","LOTUS LUCKY EXPRESS","Manhattan","4840 BROADWAY",10034,40.86627,-73.9246,"Latin American","2125698899",2018-12-11,"A12/NC",91,4,"$"
"1701","restaurant","LOU DE FONG SNACK","Brooklyn","773 51ST ST",11220,40.64086,-74.00456,"Chinese","9175190030",2018-09-10,"A6/NC",28,4,"$$"
"1702","restaurant","LOVE MAMA","Manhattan","174 2ND AVE",10003,40.7303859,-73.9860613,"Thai","9174057868",2019-09-09,"Z10/NC",3960,4,"$$"
"1703","restaurant","LOVE MAMA","Manhattan","174 2ND AVE",10003,40.730397,-73.9861,"Chinese","9174057868",2019-09-09,"Z10/NC",256,2.5,"$"
"1704","restaurant","LOVING HUT","Brooklyn","76 BUSHWICK AVE",11211,40.712446359218,-73.9411109479789,"Vegan","7183887567",2019-04-04,"A13/NC",305,4,"$$"
"1705","restaurant","LUA","Brooklyn","1006 FLUSHING AVE",11237,40.70381,-73.93076,"Cocktail Bars","5129479037",2018-09-27,"A12/C",40,4,"$$"
"1706","restaurant","LUANNE'S WILDGINGER ALL-ASIAN VEGAN","Brooklyn","235 DEKALB AVE",11205,40.6896,-73.96982,"Vegan","7186386868",2019-08-10,"B24/C",52,4.5,"$$"
"1707","restaurant","LUCCIOLA","Manhattan","621 AMSTERDAM AVE",10024,40.79039,-73.97251,"Wine Bars","2128747773",2019-06-19,"B23/C",73,3.5,"$$"
"1708","restaurant","LUCISOUS THAI","Manhattan","1099 1ST AVE",10065,40.76047,-73.96157,"Thai","2128131188",2019-06-18,"A12/NC",211,3.5,"$$"
"1709","restaurant","LUCKY CAT","Manhattan","232 E 53RD ST",10022,40.7570162692229,-73.9681779883895,"Lounges","2128385333",2019-09-16,"Z38/C",285,3.5,"$$"
"1710","restaurant","LUCKY EIGHT RESTAURANT","Brooklyn","5204 8TH AVE",11220,40.639961,-74.00509,"Cantonese","7188518862",2019-06-12,"A11/NC",191,4,"$$"
"1711","restaurant","LUCKY KITCHEN","Brooklyn","227 ALBANY AVE",11213,40.672684,-73.938835,"Chinese","7184192983",2019-02-13,"A13/NC",5,4,"$"
"1712","restaurant","LUCKY PICKLE DUMPLING CO","Manhattan","513 AMSTERDAM AVE",10024,40.78676,-73.97547,"Chinese","6467660326",2019-01-29,"A7/C",123,3.5,"$"
"1713","restaurant","LUCKY STRIKE","Manhattan","59 GRAND ST",10013,40.72216,-74.00348,"Bars","2129410772",2019-09-11,"A7/C",258,3.5,"$$"
"1714","restaurant","LUI'S THAI FOOD","Manhattan","128 E 4TH ST",10003,40.7252464294434,-73.9875869750977,"Thai","6466699310",2019-06-19,"Z19/C",234,4,"$$"
"1715","restaurant","LUI'S THAI FOOD","Manhattan","128 E 4TH ST",10003,40.725371,-73.987617,"Indonesian","6466699310",2019-06-19,"Z19/C",96,4.5,"$$"
"1716","restaurant","LULIANO'S WOODFIRED PIZZA & TRATTORIA","Brooklyn","7902 3RD AVE",11209,40.6285285949707,-74.0293273925781,"Italian","7184396993",2019-05-16,"A10/C",187,3.5,"$$"
"1717","restaurant","LUM DEE THAI CUISINE","Brooklyn","218 COLUMBIA ST",11201,40.68472,-74.00301,"Thai","7186432737",2019-07-08,"A11/NC",55,3.5,"$"
"1718","restaurant","LUNATICO","Brooklyn","486 HALSEY ST",11233,40.6834345006833,-73.9346118563989,"Cocktail Bars","7185130339",2019-03-09,"A10/NC",90,4.5,"$$"
"1719","restaurant","LUNERA MODERN MEXICAN","Queens","3225 STEINWAY ST",11103,40.7582236,-73.9194022,"Latin American","7187269857",2018-12-04,"A13/NC",90,4,"$$"
"1720","restaurant","LUPITA RESTAURANT","Manhattan","2049 2ND AVE",10029,40.790205,-73.943136,"Mexican","6465904202",2019-06-13,"B24/C",109,4,"$$"
"1721","restaurant","LUPITA'S RESTAURANT","Bronx","904 MELROSE AVE",10451,40.82463,-73.91343,"Mexican","3473678773",2018-09-13,"A9/C",9,3.5,"$$"
"1722","restaurant","LUZ DE LUNA MEXICAN RESTAURANT","Brooklyn","3913 13TH AVE",11218,40.640182,-73.986396,"Mexican","7184350359",2019-05-20,"B19/C",7,4.5,"$"
"1723","restaurant","LUZZO'S LA PIZZA NAPOLETANA","Manhattan","211 1ST AVE",10003,40.730551,-73.9834846,"Italian","2124737447",2019-06-30,"-0/NA",1006,4,"$$"
"1724","restaurant","La Dinastia Latin-Chinese Cuisine","Manhattan","145 W 72ND ST",10023,40.77833,-73.98022,"Asian Fusion","2123623801",2019-04-01,"A13/NC",150,3.5,"$$"
"1725","restaurant","La Nueva Delicia Peruana","Queens","4307 104TH ST",11368,40.74768,-73.860444,"Latin American","7184232819",2018-10-01,"A8/NC",24,4,"$$"
"1726","restaurant","Laboratorio","Manhattan","329 W 51ST ST",10019,40.76364,-73.98678,"Italian","917_______",2019-06-19,"Z10/C",80,4,"$$"
"1727","restaurant","Lamano","Manhattan","265 W 20TH ST",10011,40.7433797337789,-73.9994259551167,"Wine Bars","2127412398",2019-03-12,"A5/C",66,4,"$$"
"1728","restaurant","Lan Zhou Handmade Noodle","Queens","4128 MAIN ST",11355,40.757207,-73.829389,"Chinese","9176079188",2019-06-10,"B14/NC",171,4.5,"$"
"1729","restaurant","Las Lap","Manhattan","74 ORCHARD ST",10002,40.7176,-73.99024,"Spanish","6468127612",2019-07-10,"N35/NC",26,4.5,"$$"
"1730","restaurant","Las Margaritas Bar & Restaurant","Queens","6712 FRESH POND RD",11385,40.705439,-73.896733,"Mexican","7184174040",2018-11-09,"A12/C",41,4,"$$"
"1731","restaurant","Le Bernardin Privé/Wine Bar","Manhattan","151 W 51ST ST",10019,40.7613464555977,-73.9811449219513,"Wine Bars","2125541515",2019-05-30,"A10/NC",204,4,"$$$"
"1732","restaurant","Lilly's Cocktail and Wines","Manhattan","50 W 72ND ST",10023,40.77698,-73.9785,"American (New)","2127994140",1900-01-01,"-NA/NA",33,4,"$$"
"1733","restaurant","Luck Thai Brooklyn","Brooklyn","386 5TH AVE",11215,40.6708409022866,-73.9847199825745,"Thai","7184991888",2019-02-27,"A5/C",134,3.5,"$$"
"1734","restaurant","M  NOODLE SHOP","Brooklyn","549 METROPOLITAN AVE",11211,40.714257,-73.950646,"Noodles","7183848008",1900-01-01,"-NA/NA",344,3,"$$"
"1735","restaurant","M & K Spanish Restaurant & Bar","Staten Island","1727 RICHMOND RD",10306,40.5880643,-74.1030536,"Spanish","3473747507",2019-04-09,"A13/NC",17,4,"$$"
"1736","restaurant","M GREENPOINT","Brooklyn","732 MANHATTAN AVE",11222,40.72632,-73.95193,"Dim Sum","7183838889",2019-08-07,"A12/C",71,3.5,"$$"
"1737","restaurant","M SHANGHAI","Brooklyn","292 GRAND ST",11211,40.71293,-73.95757,"Shanghainese","7183849300",2019-07-25,"-21/NC",412,3.5,"$$"
"1738","restaurant","MAD DOG & BEANS MEXICAN CANTINA","Manhattan","5 E 38TH ST",10016,40.75098,-73.98181,"Mexican","6469985722",2018-12-03,"A9/C",278,3.5,"$$"
"1739","restaurant","MAD FOR CHICKEN","Brooklyn","617 GRAND ST",11211,40.7114433254982,-73.9476156974959,"Chicken Wings","9179091353",2019-05-07,"A12/NC",156,4.5,"$$"
"1740","restaurant","MADAME VO BBQ","Manhattan","104 2ND AVE",10003,40.72741,-73.98816,"Hot Pot","9176757570",2019-02-28,"N15/C",407,3.5,"$$"
"1741","restaurant","MADAME VO'S","Manhattan","212 E 10TH ST",10003,40.72925,-73.98612,"Vietnamese","9172612115",2019-05-29,"A6/NC",623,4,"$$"
"1742","restaurant","MADE IN PUERTO RICO","Bronx","3363 E TREMONT AVE",10461,40.83451,-73.82907,"Sports Bars","7186841309",2019-06-19,"Z22/C",244,3,"$$"
"1743","restaurant","MADROCK","Manhattan","688 10TH AVE",10019,40.76347,-73.99231,"Peruvian","6464766043",2019-05-09,"A12/NC",67,4,"$$"
"1744","restaurant","MAIELLA","Queens","4610 CENTER BLVD",11109,40.7470416595732,-73.956579002435,"Italian","7186061770",2019-06-27,"-2/NC",720,4,"$$$"
"1745","restaurant","MAIN NOODLE HOUSE","Manhattan","1011 6TH AVE",10018,40.752143,-73.986396,"Chinese","2128690888",2019-02-06,"A11/NC",375,3.5,"$$"
"1746","restaurant","MAISON KAYSER","Manhattan","1377 6TH AVE",10019,40.7636157,-73.9778702,"Bakeries","2126021700",2019-09-27,"A11/NC",96,3.5,"$$"
"1747","restaurant","MAISON THAI","Manhattan","625 2ND AVE",10016,40.74509,-73.97601,"Thai","6463902085",2019-09-12,"-23/C",126,4,"$$"
"1748","restaurant","MAITE","Brooklyn","159 CENTRAL AVE",11221,40.69924,-73.926797,"Bars","7183663090",2019-06-19,"A13/C",165,4,"$$"
"1749","restaurant","MAIZAL RESTAURANT","Queens","3207 34TH AVE",11106,40.759331,-73.926035,"Mexican","7184069431",2019-03-30,"A9/C",277,4,"$$"
"1750","restaurant","MAJORELLE","Manhattan","28 E 63RD ST",10065,40.7657132,-73.9692137,"French","2129352888",2019-07-30,"A11/C",38,4,"$$$"
"1751","restaurant","MAKANA BBQ & POKE","Manhattan","161 W 106TH ST",10025,40.8003498753624,-73.9650623620337,"Hawaiian","6467655999",2019-08-01,"B26/C",186,3.5,"$$"
"1752","restaurant","MALA PROJECT","Manhattan","41 W 46TH ST",10036,40.75693,-73.98056,"Chinese","9172617520",2019-09-27,"A10/C",149,4,"$$"
"1753","restaurant","MALAYSIA GRILL","Manhattan","224 W 104TH ST",10024,40.79948,-73.96775,"Malaysian","2125791333",2019-06-19,"A13/C",265,4,"$$"
"1754","restaurant","MALECON RESTAURANT","Manhattan","4141 BROADWAY",10033,40.84651,-73.93882,"Latin American","2129273812",2019-08-01,"A5/C",641,4,"$$"
"1755","restaurant","MALII","Manhattan","2028 2ND AVE",10029,40.789432,-73.942962,"Thai","2122892729",2019-01-14,"B24/NC",205,4.5,"$$"
"1756","restaurant","MALLENCHE MEXICAN GRILL","Brooklyn","1621 CHURCH AVE",11226,40.64911,-73.96427,"Mexican","3474058977",2019-02-25,"A10/NC",82,4,"$"
"1757","restaurant","MALLY'S","Brooklyn","199 KNICKERBOCKER AVE",11237,40.7036972045898,-73.9264450073242,"Grocery","3474069964",2019-07-29,"A10/NC",36,4.5,"$"
"1758","restaurant","MALLY'S  ANTOJITOS MEXICANOS","Queens","602 SENECA AVE",11385,40.7038964,-73.9098091,"Mexican","7183662795",2018-10-23,"A9/NC",11,3.5,"$"
"1759","restaurant","MAMA  PUEBLA","Bronx","3465 E TREMONT AVE",10465,40.831959,-73.827011,"Mexican","7187926262",2019-07-16,"A10/NC",74,3.5,"$$"
"1760","restaurant","MAMA FOX","Brooklyn","327 STUYVESANT AVE",11233,40.6832286325504,-73.9319809048272,"Bars","3476634535",2019-05-14,"A13/NC",49,4.5,"$$"
"1761","restaurant","MAMA'S TOO!","Manhattan","2750 BROADWAY",10025,40.80084,-73.96766,"Pizza","2125107256",2019-09-16,"A12/C",159,3.5,"$$"
"1762","restaurant","MAMO RESTAURANT","Manhattan","323 W BROADWAY",10013,40.72186,-74.00382,"Italian","6469644641",2019-02-21,"A10/NC",218,4,"$$$"
"1763","restaurant","MANCHEGO-KOKO","Brooklyn","1502 CORTELYOU RD",11226,40.641022,-73.96426,"Spanish","6466273333",2019-02-07,"A13/C",107,4,"$$"
"1764","restaurant","MANCHI","Manhattan","224 W 35TH ST",10001,40.751906,-73.991309,"Sushi Bars","2125648418",2019-05-10,"A6/NC",41,4,"$$"
"1765","restaurant","MANDOO BAR","Manhattan","2 W 32ND ST",10001,40.7474259684723,-73.9862179359732,"Japanese Curry","2122793075",2019-07-09,"-NA/NC",556,4,"$$"
"1766","restaurant","MANDOO BAR","Manhattan","2 W 32ND ST",10001,40.7471961975098,-73.9861907958984,"Korean","2122793075",2019-07-09,"-NA/NC",333,4,"$"
"1767","restaurant","MANDOO BAR","Manhattan","2 W 32ND ST",10001,40.7472,-73.98619,"Korean","2122793075",2019-07-09,"-NA/NC",801,3.5,"$$"
"1768","restaurant","MANDOO BAR","Manhattan","2 W 32ND ST",10001,40.747204,-73.986198,"Sports Bars","2122793075",2019-07-09,"-NA/NC",181,3.5,"$$"
"1769","restaurant","MANGIA FRESH KITCHEN","Staten Island","20 JEFFERSON BLVD",10312,40.5411691535097,-74.178395574531,"Sushi Bars","7183564400",2019-01-31,"A10/NC",121,4.5,"$$"
