type,name,borough,address,zipcode,lat,lon,categories,tel,review_count,rating,price,inspection.date,inspection.result
Restaurants,KOLKATA CHAI CAFE,Manhattan,199 E 3RD ST,10009,40.72283,-73.98311,Japanese,6178777353,74,5,$$$$,1900-01-01,-NA/NA
Restaurants,KOME WAZA,Manhattan,40 WATER ST,10004,40.70351,-74.01024,Japanese,6462885884,152,4,$$,2019-08-15,A12/C
Restaurants,KONDO JAPANESE RESTAURANT,Queens,2913 BROADWAY,11106,40.7626545293336,-73.9265084112689,Japanese,3476171236,152,4,$$,2019-01-04,A9/C
Restaurants,KONG SIHK TONG,Manhattan,65 BAYARD ST,10013,40.71542,-73.99813,Chinese,6468506150,66,4,$,2019-02-20,A9/C
Restaurants,KOO KOO CHICKEN,Brooklyn,1698 86TH ST,11214,40.608487,-74.005194,Malaysian,7188371688,67,3.5,$$,2019-08-26,A10/NC
Restaurants,KOPITIAM,Manhattan,151 E BROADWAY,10002,40.71387,-73.99091,Malaysian,6468947081,421,4,$,2018-10-12,A12/C
Restaurants,KOR TOR MOR,Brooklyn,204 SMITH ST,11201,40.6846634,-73.9918633,Thai,9178682793,198,4,$$,2018-11-05,A9/C
Restaurants,KOREAN EXPRESS,Manhattan,807 LEXINGTON AVE,10065,40.76423,-73.96654,Korean,2127550123,270,3.5,$$,2019-07-22,A10/C
Restaurants,KOREAN HOUSE,Brooklyn,763 61ST ST,11220,40.63536,-74.01069,Korean,7185673838,68,3.5,$$,2018-11-13,A11/NC
Restaurants,KORILLA,Brooklyn,2 METROTECH CTR,11201,40.6935414945595,-73.9858423383398,Korean,9179091297,52,3.5,$$,2019-08-28,-24/NC
Restaurants,KOSAKA,Manhattan,220 W 13TH ST,10011,40.7381972955808,-74.0014449879527,Japanese,2127271709,127,4,$$$$,2019-04-24,A12/C
Restaurants,KOTO,Brooklyn,263 FLATBUSH AVE,11217,40.680029,-73.974163,Sushi Bars,7182303881,142,4,$$,2019-01-09,A5/C
Restaurants,KOTO SUSHI & STEAK,Brooklyn,552 HENRY ST,11231,40.682315,-74.000587,Japanese,7182228055,55,3.5,$$,2019-07-24,B21/C
Restaurants,KOTOBUKI,Manhattan,56 3RD AVE,10003,40.731107,-73.98912,Japanese,2123535088,546,4,$$,2018-08-29,A10/NC
Restaurants,KRAZY PIZZA AND WINGS,Brooklyn,956 BROADWAY,11206,40.69668,-73.93497,Chinese,7189754496,7,3,$,2019-03-07,A12/NC
Restaurants,KRUSH,Manhattan,2 W 32ND ST,10001,40.7474259684723,-73.9862179359732,Japanese Curry,9178649456,556,4,$$,2019-05-03,A12/C
Restaurants,KRUSH,Manhattan,2 W 32ND ST,10001,40.7471961975098,-73.9861907958984,Korean,9178649456,333,4,$,2019-05-03,A12/C
Restaurants,KRUSH,Manhattan,2 W 32ND ST,10001,40.7472,-73.98619,Korean,9178649456,801,3.5,$$,2019-05-03,A12/C
Restaurants,KRUSH,Manhattan,2 W 32ND ST,10001,40.747204,-73.986198,Sports Bars,9178649456,181,3.5,$$,2019-05-03,A12/C
Restaurants,KULUSHKAT,Brooklyn,1137 WASHINGTON AVE,11225,40.66123,-73.96057,Chinese,3473782514,20,3,$,2019-07-23,A9/NC
Restaurants,KUMA NYC,Brooklyn,1520 MYRTLE AVE,11237,40.699183,-73.91304,Poke,7183663790,30,4,$$,2019-05-10,A9/NC
Restaurants,KUMO II,Brooklyn,512 COURT ST,11231,40.67636,-73.99908,Japanese,7182225758,72,3.5,$$,2019-07-17,A7/NC
Restaurants,KUMO JAPANESE CUISINE,Brooklyn,1406 CORTELYOU RD,11226,40.6406909,-73.964964,Sushi Bars,7182828288,134,3,$$,2019-06-13,A10/NC
Restaurants,KUNG FU KITCHEN,Manhattan,610 8TH AVE,10018,40.7555654203146,-73.9907654374838,Ramen,2129511935,306,3.5,$$,2018-11-30,A2/NC
Restaurants,KUNG FU LITTLE STEAMED BUNS RAMEN,Manhattan,146 E 55TH ST,10022,40.7592514705491,-73.9694294705987,Ramen,2128048556,270,3,$$,2019-09-13,-22/C
Restaurants,KUNG FU STEAMER,Brooklyn,6415 11TH AVE,11219,40.6287739,-74.0055561,Chinese,9173026571,28,3,$$,2019-08-30,A10/C
Restaurants,KURANT,Manhattan,1091 2ND AVE,10022,40.759748,-73.965299,Wine Bars,6463706928,171,4,$$,2019-05-15,A10/NC
Restaurants,KURO-OBI,Manhattan,570 LEXINGTON AVE,10022,40.7571519,-73.9726033,Asian Fusion,6468287664,125,4,$,2019-07-18,A2/NC
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10021,40.7543376550143,-73.976532557234,Food Stands,6467470810,172,3.5,$$,2019-08-05,A5/C
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10169,40.754394,-73.976104,Thai,6467470810,59,2.5,$$,2019-08-05,A5/C
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10169,40.7543721,-73.97618,Soup,6467470810,36,4,$,2019-08-05,A5/C
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10169,40.7542460300303,-73.9756283400967,Wine Bars,6467470810,134,3.5,$$,2019-08-05,A5/C
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10169,40.7543721,-73.9761826,Ramen,6467470810,77,3,$$,2019-08-05,A5/C
Restaurants,KURO-OBI OF IPPUDO,Manhattan,230 PARK AVE,10169,40.754623,-73.976605,Food Court,6467470810,594,4,$$,2019-08-05,A5/C
Restaurants,KURRY QULTURE,Queens,3605 30TH AVE,11103,40.7649112016844,-73.917061437621,Indian,9179155744,287,4.5,$$,2019-09-05,Z27/NC
Restaurants,KUU,Manhattan,20 JOHN ST,10038,40.7096786,-74.0089569,Thai,2125717177,342,3.5,$,2019-07-22,A13/NC
Restaurants,KUU,Manhattan,20 JOHN ST,10038,40.7096786,-74.0089569,Ramen,2125717177,524,3.5,$$,2019-07-22,A13/NC
Restaurants,KUZINA THE GREEK KITCHEN,Staten Island,895 HUGUENOT AVE,10312,40.532776,-74.1917571,Chinese,7182272700,24,3.5,$$,2019-04-11,A10/NC
Restaurants,KYOTO SUSHI,Brooklyn,161 NASSAU AVE,11222,40.7250777468913,-73.9470219435913,Japanese,7183838882,158,4,$$,2019-07-01,A10/C
Restaurants,KYOTO SUSHI V,Staten Island,418 FOREST AVE,10301,40.63074,-74.10327,Japanese,7187276665,39,3.5,$$,2019-06-26,A10/NC
Restaurants,Keki Modern Cakes,Manhattan,315 5TH AVE,10016,40.7468603,-73.9851724,Korean,6464201581,485,4,$$,2019-09-11,-NA/NA
Restaurants,Keki Modern Cakes,Manhattan,315 5TH AVE,10016,40.7469,-73.98519,Korean,6464201581,497,3.5,$$,2019-09-11,-NA/NA
Restaurants,Keki Modern Cakes,Manhattan,315 5TH AVE,11215,40.67289,-73.98303,Tex-Mex,6464201581,90,3.5,$$,2019-09-11,-NA/NA
Restaurants,L'AILE OU LA CUISSE (L'A.O.C),Manhattan,314 BLEECKER ST,10014,40.7328715,-74.004005,French,2126759463,567,3.5,$$,2018-10-25,A13/C
Restaurants,L'ALBERO DEI GELATI,Brooklyn,341 5TH AVE,11215,40.671932,-73.9836569,Gelato,7187882288,249,4.5,$$,2019-03-27,A13/NC
Restaurants,L'ALBERO DEI GELATI,Brooklyn,341 5TH AVE,11215,40.671949831792,-73.9837719490146,Italian,7187882288,25,3.5,$$,2019-03-27,A13/NC
Restaurants,L'ATELIER DE JOEL ROBUCHON,Manhattan,85 10TH AVE,10011,40.7434155953035,-74.007533013261,Italian,2124888885,1363,4,$$$$,2019-03-22,A10/C
Restaurants,L'ATELIER DE JOEL ROBUCHON,Manhattan,85 10TH AVE,10011,40.743052,-74.007872,French,2124888885,88,4.5,$$$$,2019-03-22,A10/C
Restaurants,L'ATELIER DE JOEL ROBUCHON,Manhattan,85 10TH AVE,10011,40.74303,-74.00779,French,2124888885,23,4,$$$$,2019-03-22,A10/C
Restaurants,L'ATELIER DE JOEL ROBUCHON,Manhattan,85 10TH AVE,10011,40.74303,-74.00779,Tapas/Small Plates,2124888885,456,3.5,$$$,2019-03-22,A10/C
Restaurants,L'EXPRESS,Manhattan,249 PARK AVE S,10003,40.738162056865,-73.987646111269,French,2122545858,765,3.5,$$,2019-03-26,A10/NC
Restaurants,LA AVENIDA,Manhattan,2247 1ST AVE,10029,40.79573,-73.93596,Latin American,9172011707,73,4.5,$$,2019-03-22,-26/C
Restaurants,LA BARCA RESTAURANT,Manhattan,3892 BROADWAY,10032,40.8375,-73.94203,Dominican,2129281090,55,4,$,2019-09-16,-17/NC
Restaurants,LA BONNE SOUPE,Manhattan,48 W 55TH ST,10019,40.76232,-73.97702,French,2125867650,673,3.5,$$,2019-08-05,A11/NC
Restaurants,LA CABANA SALVADORENA RESTAURANT,Manhattan,4384 BROADWAY,10040,40.854478,-73.933486,Salvadoran,2129287872,119,4,$,2019-05-23,A9/NC
Restaurants,LA CAFETTE,Brooklyn,103 HAVEMEYER ST,11211,40.7132687751084,-73.9564743950496,Wine Bars,3473692768,79,4,$$,2019-06-15,-16/C
Restaurants,LA CARIDAD 78 RESTAURANT,Manhattan,2199 BROADWAY,10024,40.7832742,-73.9807237,Cuban,2128742780,7,3.5,$$,2019-07-30,B26/C
Restaurants,LA CASA DEL POLLO,Bronx,450 E 149TH ST,10455,40.81503,-73.9156,Spanish,9174189340,36,2.5,$$,1900-01-01,-NA/NA
Restaurants,LA CEMITA MEXICAN GRILL,Brooklyn,6417 20TH AVE,11204,40.6165924072266,-73.9853973388672,Mexican,7183762364,27,4,$,2019-07-16,Z23/C
Restaurants,LA CHACRA,Brooklyn,1928 BATH AVE,11214,40.60208,-74.00299,Peruvian,7187585488,167,4,$$,2019-06-11,A12/NC
Restaurants,LA CHULA,Manhattan,137 E 116TH ST,10029,40.79882,-73.94168,Mexican,6465903975,117,4,$$,2019-05-20,A7/NC
Restaurants,LA CHULA TACO & CEVICHES,Manhattan,89 E 42ND ST,10017,40.752901,-73.9773022,Tacos,2125497500,68,3.5,$$,2019-09-09,-29/NC
Restaurants,LA CIGOGNE,Brooklyn,215 UNION ST,11231,40.683501,-73.999304,French,9178655268,326,4,$$,2019-09-19,-21/C
Restaurants,LA CONTENTA,Manhattan,102 NORFOLK ST,10002,40.71873,-73.98691,Mexican,2124324180,662,4.5,$$,2019-09-27,-21/NC
Restaurants,LA CUEVA FONDA (store # 3),Bronx,835 E 152ND ST,10455,40.81533,-73.90412,Mexican,3475900570,11,4.5,$,2019-02-20,C32/NC
Restaurants,LA DINASTIA,Manhattan,4059 BROADWAY,10032,40.8431911,-73.9393521,Chinese,2129286605,57,3.5,$$,2019-09-16,Z23/C
Restaurants,LA ESQUINA,Manhattan,200 W 55TH ST,10019,40.7642986928764,-73.9814604957066,Tacos,6467073950,150,3.5,$$,2019-08-26,A13/C
Restaurants,LA ESTRELLA DEL CASTILLO RESTAURANT,Brooklyn,948 NOSTRAND AVE,11225,40.6657257080078,-73.9511795043945,Latin American,7183633387,27,3,$,2019-09-24,A11/NC
Restaurants,LA ESTRELLA RESTAURANT,Bronx,2104 GRAND CONCOURSE,10457,40.85424,-73.90174,Latin American,7189332815,23,3.5,$$,2018-09-28,A8/C
Restaurants,LA FIESTA RESTAURANT,Manhattan,3789 BROADWAY,10032,40.8344,-73.94496,Mexican,2122812886,87,4,$,2018-12-27,A11/NC
Restaurants,LA GOULUE RESTAURANT,Manhattan,29 E 61ST ST,10065,40.7648,-73.9699213,French,2125174296,62,3.5,$$$,2019-04-30,A10/NC
Restaurants,LA IGUANA AZUL RESTAURANT,Staten Island,8 GIFFORDS LN,10308,40.55102,-74.15034,Mexican,7189484719,44,4,$$,2019-04-01,A10/C
Restaurants,LA ISLA RESTAURANT,Brooklyn,1439 MYRTLE AVE,11237,40.699031,-73.918251,Latin American,7184170668,89,4,$,2019-09-20,-45/C
Restaurants,LA LECHONERA RESTAURANT,Brooklyn,747 NEW LOTS AVE,11207,40.6660919,-73.8836746,Puerto Rican,7182726038,8,4,$,2019-07-16,A10/C
Restaurants,LA LOBA CANTINA,Brooklyn,709 CHURCH AVE,11218,40.64577,-73.97288,Cocktail Bars,3472951141,95,4,$$,2019-02-01,A11/C
Restaurants,LA LONCHERIA,Brooklyn,41 WILSON AVE,11237,40.702921,-73.929105,Mexican,2127294235,45,4.5,$$,2018-11-27,A2/NC
Restaurants,LA LOTERIA,Manhattan,29 7TH AVE S,10014,40.7309471231405,-74.0041171779098,Italian,2128589096,432,4,$$$,2019-08-01,A2/NC
Restaurants,LA LOTERIA,Manhattan,29 7TH AVE S,10014,40.7307865530978,-74.004135953373,Mexican,2128589096,284,4,$$,2019-08-01,A2/NC
Restaurants,LA LUPE,Brooklyn,9 JEFFERSON ST,11206,40.69725,-73.93517,Mexican,3477152455,145,3.5,$$,2019-06-20,A5/NC
Restaurants,LA MASA RESTAURANT,Bronx,1000 MORRIS PARK AVE,10462,40.8480737080242,-73.8560921276473,Colombian,7188228400,356,4,$$,2019-01-31,A12/NC
Restaurants,LA MERCERIE,Manhattan,53 HOWARD ST,10013,40.7202236743825,-74.0021909441629,Cafes,2128529097,100,3,$$,2019-04-08,A9/NC
Restaurants,LA MESITA,Brooklyn,1513 MYRTLE AVE,11237,40.6992569,-73.9152222,Mexican,7183668700,71,4,$,2019-04-10,A8/C
Restaurants,LA NONNA RISTORANTE BAR ENOTECA,Brooklyn,184 KENT AVE,11249,40.718468787527,-73.9639185527139,Italian,7183021100,251,4,$$,2019-07-18,B20/C
Restaurants,LA NUEVA VICTORIA RESTAURANT,Manhattan,2536 BROADWAY,10025,40.79372,-73.971954,Chinese,2128651810,81,3,$$,2019-09-16,A12/NC
Restaurants,LA NUEVA WIN HING RESTAURANT,Bronx,40 E 167TH ST,10452,40.83543,-73.92115,Chinese,7189920404,22,3.5,$$,2019-09-10,-18/C
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10021,40.7543376550143,-73.976532557234,Food Stands,6467470815,172,3.5,$$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10169,40.754394,-73.976104,Thai,6467470815,59,2.5,$$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10169,40.7543721,-73.97618,Soup,6467470815,36,4,$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10169,40.7542460300303,-73.9756283400967,Wine Bars,6467470815,134,3.5,$$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10169,40.7543721,-73.9761826,Ramen,6467470815,77,3,$$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS,Manhattan,230 PARK AVE,10169,40.754623,-73.976605,Food Court,6467470815,594,4,$$,2019-04-04,A3/NC
Restaurants,LA PALAPA TACOS GOTHAM GOTHAM WEST,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Chinese,9172737833,30,4,$$,1900-01-01,-NA/NA
Restaurants,LA PALAPA TACOS GOTHAM GOTHAM WEST,Manhattan,600 11TH AVE,10036,40.76234,-73.99695,Italian,9172737833,613,4,$$$,1900-01-01,-NA/NA
Restaurants,LA PALAPA TACOS GOTHAM GOTHAM WEST,Manhattan,600 11TH AVE,10036,40.7624395,-73.9971462,Food Court,9172737833,516,4,$$,1900-01-01,-NA/NA
Restaurants,LA PALINA RESTAURANT,Brooklyn,159 AVENUE O,11204,40.610958,-73.9788477,Italian,7182369764,165,4,$$,2019-05-07,A12/C
Restaurants,LA PANINERIA,Manhattan,1 W 8TH ST,10011,40.7324876186231,-73.9967531074097,Italian,9172830197,181,4,$$,2018-11-21,A11/NC
Restaurants,LA PANINERIA,Manhattan,1 W 8TH ST,10011,40.7324876186231,-73.9967531074097,Italian,9172830197,181,4,$$,2018-11-21,A11/NC
Restaurants,LA PANINERIA,Manhattan,1 W 8TH ST,10011,40.7324876186231,-73.9967531074097,Italian,9172830197,181,4,$$,2018-11-21,A11/NC
Restaurants,LA PANINERIA,Manhattan,1 W 8TH ST,10011,40.7324876186231,-73.9967531074097,Italian,9172830197,181,4,$$,2018-11-21,A11/NC
Restaurants,LA PARADA RESTAURANT,Brooklyn,855 4TH AVE,11232,40.65678,-74.00156,Spanish,7183690115,22,3,$,2019-09-16,-17/NC
Restaurants,LA PARISIENNE,Manhattan,9 MAIDEN LN,10038,40.70961,-74.0093799,Cafes,3476010297,254,4.5,$$,2019-04-09,A9/NC
Restaurants,LA PECORA BIANCA,Manhattan,950 2ND AVE,10022,40.75495,-73.9682718,Italian,2128999996,112,3.5,$$$,2019-03-22,A7/NC
Restaurants,LA PICCOLA CUCINA,Manhattan,964 AMSTERDAM AVE,10025,40.8015,-73.96534,Italian,2128661336,102,4,$$,2019-06-21,A11/C
Restaurants,LA PICCOLA CUCINA,Manhattan,964 AMSTERDAM AVE,10025,40.8015,-73.96534,Mexican,2128661336,56,4.5,$,2019-06-21,A11/C
Restaurants,LA POSADA MEXICAN FOOD,Manhattan,364 3RD AVE,10016,40.74115,-73.98189,Mexican,2122134379,208,3.5,$,2019-09-26,Z31/NC
Restaurants,LA PUERTA ROJA RESTAURANT,Brooklyn,1120 CORTELYOU RD,11218,40.63982,-73.96716,Latin American,3472211970,44,4,$$,2018-12-06,A12/NC
Restaurants,LA PULPERIA,Manhattan,371 W 46TH ST,10036,40.7609037798437,-73.9905203491259,Latin American,2129603176,686,4,$$$,2019-06-28,B17/NC
Restaurants,LA SALA,Queens,3205 CRESCENT ST,11106,40.7632006,-73.9286183,Cocktail Bars,7186066121,105,4.5,$$,2018-12-19,A9/C
Restaurants,LA SALLE DUMPLING ROOM,Manhattan,3141 BROADWAY,10027,40.81403,-73.95983,Asian Fusion,2129610300,195,4,$$,2019-07-30,-12/C
Restaurants,LA TARTE FLAMBEE,Manhattan,153 E 33RD ST,10016,40.7454955900215,-73.9795761190491,French,9172612070,324,4.5,$$,2019-07-17,N51/NC
Restaurants,LA TRATTORIA,Manhattan,844 2ND AVE,10017,40.75161,-73.97069,Japanese,2126825656,24,3.5,$$,2019-07-29,A13/NC
Restaurants,LA TROPEZIENNE BAKERY,Manhattan,2131 1ST AVE,10029,40.792079,-73.938629,Bakeries,2128605324,105,4.5,$,2019-09-05,-45/C
Restaurants,LA VELA DINING AND BAR,Manhattan,558 11TH AVE,10036,40.761082,-73.997872,Italian,2126952112,149,4,$$,2019-09-19,-18/NC
Restaurants,LA VILLETTA,Manhattan,398 E 52ND ST,10022,40.7549171,-73.9650879,Italian,2128290003,65,4,$$$,2018-12-05,A13/C
Restaurants,LA VILLITA RESTAURANT,Brooklyn,1249 AVENUE U,11229,40.59874,-73.95843,Mexican,7189980222,54,3.5,$,2019-01-26,A13/NC
Restaurants,LA VRAIE RACLETTE,Manhattan,511 E 12TH ST,10009,40.7289298,-73.980601,Sandwiches,9293295758,1114,4,$$,2019-08-30,-46/C
Restaurants,LA VUE,Brooklyn,3202 EMMONS AVE,11235,40.58395,-73.93277,Lounges,7185136004,116,3.5,$$$$,2019-06-12,A12/C
Restaurants,LADUREE SOHO,Manhattan,398 W BROADWAY,10012,40.7243,-74.00231,French,6463927868,32,3,$$,2019-06-17,C28/C
Restaurants,LAGMAN HOUSE,Brooklyn,2612 E 14TH ST,11235,40.58756,-73.95548,Chinese,7186482345,54,4.5,$$,2019-05-01,A9/NC
Restaurants,LALITO,Manhattan,104 BAYARD ST,10013,40.716289,-73.99974,Mexican,6469983408,125,3.5,$$,2019-09-23,A10/NC
Restaurants,LAMANO,Manhattan,39 CHRISTOPHER ST,10014,40.73388,-74.00158,Tapas Bars,2122433200,23,4,$$,2019-08-27,B23/NC
Restaurants,LAMOON,Queens,8140 BROADWAY,11373,40.742890245749,-73.883034010715,Thai,9177451168,157,4.5,$$,2019-02-26,A5/NC
Restaurants,LAN LARB,Manhattan,637 2ND AVE,10016,40.745373,-73.975807,Thai,2128891769,246,4,$$,2018-12-06,A12/NC
Restaurants,LAN LARB SOHO,Manhattan,227 CENTRE ST,10013,40.7199936,-73.9985428,Thai,6468959264,193,3.5,$$,2019-08-14,-54/C
Restaurants,LAN SHENG RESTAURANT,Manhattan,128 W 36TH ST,10018,40.7517141867087,-73.9883603449123,Szechuan,2125758899,99,3.5,$$,2019-07-30,A13/C
Restaurants,LAN TING HOT POT BBQ,Brooklyn,705 59TH ST,11220,40.637494,-74.010961,Hot Pot,6466626014,174,4.5,$$,2019-09-26,-27/C
Restaurants,LAO JIE HOT POT,Brooklyn,811 53RD ST,11220,40.6389709339157,-74.0046846944427,Hot Pot,7184310026,406,4.5,$$,2019-09-09,Z25/NC
Restaurants,LAO MA SPICY,Queens,4128 MAIN ST,11355,40.757207,-73.829389,Chinese,7186612668,171,4.5,$,2019-06-18,B15/C
Restaurants,LARINA PASTIFICIO & VINO,Brooklyn,387 MYRTLE AVE,11205,40.6933631896973,-73.9704132080078,Bars,7188520001,109,4,$$,2019-06-04,A12/C
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7422762672197,-74.0048000961542,Chinese,9173790371,3690,4,$$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10014,40.739143,-74.00702,Italian,9173790371,56,4,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7424250857658,-74.0061251304857,Cambodian,9173790371,306,4,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7423115395488,-74.0061204511355,French,9173790371,128,3.5,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7426589397899,-74.0059285394953,Seafood,9173790371,561,4,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7422167724687,-74.0060891389007,Wine Bars,9173790371,108,4,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.74222,-74.00466,Korean,9173790371,532,3.5,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7424675258773,-74.0066324867859,Sushi Bars,9173790371,199,4.5,$$,1900-01-01,-NA/NA
Restaurants,LAS DELICIAS AT CHELSEA MARKET,Manhattan,75 9TH AVE,10011,40.7425547,-74.0060838,Tacos,9173790371,2568,4.5,$,1900-01-01,-NA/NA
Restaurants,LAS LUNITAS,Brooklyn,195 STANHOPE ST,11237,40.699800029397,-73.9213880896568,American (New),7184839037,118,3.5,$$,2018-10-23,A9/NC
Restaurants,LAS MARGARITAS RESTAURANT,Brooklyn,7206 3RD AVE,11209,40.6333399,-74.02719,Mexican,7182383972,181,4,$$,2018-11-01,A12/C
Restaurants,LAS MARGARITAS SUNSET,Brooklyn,425 GRAHAM AVE,11211,40.7176805498912,-73.9449793863278,Bars,3478897885,28,4,$$,2019-06-11,A11/C
Restaurants,LAS PALMAS RESTAURANT,Manhattan,3891 BROADWAY,10032,40.8377037,-73.9425248,Mexican,9175210349,139,4,$,2019-07-05,A12/C
Restaurants,LASIAF TACOS & LOUNGE,Brooklyn,2368 FLATBUSH AVE,11234,40.612299,-73.925793,Halal,7182587515,35,3.5,$$,2019-08-22,-33/C
Restaurants,LATIN BITES,Manhattan,419 E 70TH ST,10021,40.7660399,-73.95564,Latin American,2125854250,73,4,$,2019-06-21,B25/C
Restaurants,LATIN OUT CHEESESTEAK,Manhattan,710 9TH AVE,10019,40.7625,-73.9894599,American (New),2122460867,44,3.5,$,2019-07-10,A13/C
Restaurants,LATIN SOCIAL COCINA-BAR,Manhattan,75 MAIDEN LN,10038,40.70769,-74.00767,Cocktail Bars,6464100080,31,3.5,$$,2019-02-22,A12/C
Restaurants,LATTE ART,Manhattan,15 STONE ST,10004,40.70421,-74.01208,Cocktail Bars,9175002309,106,4,$$,2019-09-24,-14/C
Restaurants,LBK LA PIZZA NAPOLETANA,Brooklyn,669 UNION ST,11215,40.67741,-73.98265,Pizza,3478895309,38,4.5,$$,2019-06-20,-NA/NC
Restaurants,LE BARATIN,Manhattan,26 GREENWICH AVE,10011,40.735025,-73.999857,Cafes,2129331080,188,4,$$,2019-04-24,A12/NC
Restaurants,LE BERNARDIN,Manhattan,155 W 51ST ST,10019,40.761557,-73.981763,French,2125541515,2355,4.5,$$$$,2019-06-19,A13/NC
Restaurants,LE BILBOQUET,Manhattan,20 E 60TH ST,10022,40.76381,-73.97058,French,2127513036,126,3.5,$$$,2019-09-17,A11/NC
Restaurants,LE BOTANISTE,Manhattan,833 LEXINGTON AVE,10065,40.7649986274526,-73.9659830279587,Wine Bars,3978378979,341,4.5,$$,2019-08-01,A7/NC
Restaurants,LE COQ RICO,Manhattan,30 E 20TH ST,10003,40.7385919,-73.9888939,French,2122677426,298,4,$$$,2018-10-10,A13/C
Restaurants,LE COUCOU,Manhattan,138 LAFAYETTE ST,10013,40.71909,-74.00013,French,2122714252,440,4,$$$$,2018-09-17,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.7126462901984,-74.0160110541061,Chinese,2129818588,129,3,$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.712708,-74.015919,French,2129818588,84,5,$$$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.7126473617984,-74.0157784596443,French,2129818588,466,3.5,$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.712455,-74.015304,French,2129818588,247,3,$$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.712338,-74.01588,French,2129818588,362,4,$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10286,40.712455,-74.015304,French,2129818588,23,3,$$,2019-05-16,A11/C
Restaurants,LE DISTRICT (BAR A VIN),Manhattan,225 LIBERTY ST,10281,40.712693,-74.015839,Sushi Bars,2129818588,125,3.5,$$,2019-05-16,A11/C
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.7126462901984,-74.0160110541061,Chinese,2129818588,129,3,$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.712708,-74.015919,French,2129818588,84,5,$$$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.7126473617984,-74.0157784596443,French,2129818588,466,3.5,$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.712455,-74.015304,French,2129818588,247,3,$$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.712338,-74.01588,French,2129818588,362,4,$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10286,40.712455,-74.015304,French,2129818588,23,3,$$,2019-09-06,A2/NC
Restaurants,LE DISTRICT ICE CREAM,Manhattan,225 LIBERTY ST,10281,40.712693,-74.015839,Sushi Bars,2129818588,125,3.5,$$,2019-09-06,A2/NC
Restaurants,LE FANFARE,Brooklyn,1103 MANHATTAN AVE,11222,40.736202,-73.955558,Italian,6462343293,142,4,$$,2019-08-15,A9/NC
